condition,record_type,original_description,embedding_prompt,token_ids,decoded_tokens,selected_token_id,selected_token,selected_token_position,token_count_with_special_tokens,model_max_length,truncation_occurred
fixed_suffix,description,"Warm bay coloring above dark lower legs distinguishes single-hoofed riding companion near a patch of dense brush, where soft light preserves surface detail.","Warm bay coloring above dark lower legs distinguishes single-hoofed riding companion near a patch of dense brush, where soft light preserves surface detail. This sentence describes the concept","[49406, 3616, 2174, 17696, 4348, 3144, 4909, 7072, 15053, 2502, 2688, 268, 2300, 7035, 6765, 14963, 2252, 320, 8721, 539, 19353, 8594, 267, 1234, 3773, 1395, 44881, 7744, 7657, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""warm</w>"", ""bay</w>"", ""coloring</w>"", ""above</w>"", ""dark</w>"", ""lower</w>"", ""legs</w>"", ""distingui"", ""shes</w>"", ""single</w>"", ""-</w>"", ""hoo"", ""fed</w>"", ""riding</w>"", ""companion</w>"", ""near</w>"", ""a</w>"", ""patch</w>"", ""of</w>"", ""dense</w>"", ""brush</w>"", "",</w>"", ""where</w>"", ""soft</w>"", ""light</w>"", ""preserves</w>"", ""surface</w>"", ""detail</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Short gray hair patterned by faint bands distinguishes retractable-clawed climber near a patch of dense brush, where the setting supports the behavior.","Short gray hair patterned by faint bands distinguishes retractable-clawed climber near a patch of dense brush, where the setting supports the behavior. This sentence describes the concept","[49406, 3005, 7048, 2225, 47212, 638, 30807, 7858, 15053, 2502, 32735, 2175, 268, 940, 3478, 36910, 2252, 320, 8721, 539, 19353, 8594, 267, 1234, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""short</w>"", ""gray</w>"", ""hair</w>"", ""patterned</w>"", ""by</w>"", ""faint</w>"", ""bands</w>"", ""distingui"", ""shes</w>"", ""retrac"", ""table</w>"", ""-</w>"", ""cla"", ""wed</w>"", ""climber</w>"", ""near</w>"", ""a</w>"", ""patch</w>"", ""of</w>"", ""dense</w>"", ""brush</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"White spotted hair across a sturdy back distinguishes broad-pawed gate-watcher near a pale winter field, where the background preserves its outline.","White spotted hair across a sturdy back distinguishes broad-pawed gate-watcher near a pale winter field, where the background preserves its outline. This sentence describes the concept","[49406, 1579, 4533, 2225, 2500, 320, 43780, 893, 15053, 2502, 12623, 268, 765, 3478, 3302, 268, 35971, 2252, 320, 12518, 2541, 1570, 267, 1234, 518, 5994, 44881, 902, 26894, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""white</w>"", ""spotted</w>"", ""hair</w>"", ""across</w>"", ""a</w>"", ""sturdy</w>"", ""back</w>"", ""distingui"", ""shes</w>"", ""broad</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""gate</w>"", ""-</w>"", ""watcher</w>"", ""near</w>"", ""a</w>"", ""pale</w>"", ""winter</w>"", ""field</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""background</w>"", ""preserves</w>"", ""its</w>"", ""outline</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"A clear view shows bushy-tailed den-visitor with dense copper hair blending into autumn leaves, as the moment appears unstaged.","A clear view shows bushy-tailed den-visitor with dense copper hair blending into autumn leaves, as the moment appears unstaged. This sentence describes the concept","[49406, 320, 3143, 1093, 2665, 609, 9682, 268, 20626, 1181, 268, 13881, 593, 19353, 10333, 2225, 34307, 1095, 6110, 5579, 267, 601, 518, 2495, 8743, 569, 19906, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""bu"", ""shy</w>"", ""-</w>"", ""tailed</w>"", ""den</w>"", ""-</w>"", ""visitor</w>"", ""with</w>"", ""dense</w>"", ""copper</w>"", ""hair</w>"", ""blending</w>"", ""into</w>"", ""autumn</w>"", ""leaves</w>"", "",</w>"", ""as</w>"", ""the</w>"", ""moment</w>"", ""appears</w>"", ""un"", ""staged</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,32,34,77,False
fixed_suffix,description,"A clear view shows thick-furred cave-sleeper with thick cinnamon-colored hair across the torso, as surrounding plants provide scale.","A clear view shows thick-furred cave-sleeper with thick cinnamon-colored hair across the torso, as surrounding plants provide scale. This sentence describes the concept","[49406, 320, 3143, 1093, 2665, 11006, 268, 2395, 736, 9654, 268, 28709, 593, 11006, 13460, 268, 11775, 2225, 2500, 518, 937, 706, 267, 601, 12544, 5829, 4832, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""thick</w>"", ""-</w>"", ""fur"", ""red</w>"", ""cave</w>"", ""-</w>"", ""sleeper</w>"", ""with</w>"", ""thick</w>"", ""cinnamon</w>"", ""-</w>"", ""colored</w>"", ""hair</w>"", ""across</w>"", ""the</w>"", ""tor"", ""so</w>"", "",</w>"", ""as</w>"", ""surrounding</w>"", ""plants</w>"", ""provide</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Deep-chested roaming predator carries a layered gray coat with pale guard hairs across a rocky meadow; meanwhile, the head and torso remain visible.","Deep-chested roaming predator carries a layered gray coat with pale guard hairs across a rocky meadow; meanwhile, the head and torso remain visible. This sentence describes the concept","[49406, 3383, 268, 983, 1356, 29240, 20653, 17982, 320, 28520, 7048, 7356, 593, 12518, 4901, 27951, 2500, 320, 9648, 17195, 282, 9650, 267, 518, 1375, 537, 937, 706, 6415, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""deep</w>"", ""-</w>"", ""che"", ""sted</w>"", ""roaming</w>"", ""predator</w>"", ""carries</w>"", ""a</w>"", ""layered</w>"", ""gray</w>"", ""coat</w>"", ""with</w>"", ""pale</w>"", ""guard</w>"", ""hairs</w>"", ""across</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""the</w>"", ""head</w>"", ""and</w>"", ""tor"", ""so</w>"", ""remain</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,35,37,77,False
fixed_suffix,description,"Long-eared grassland nibbler becomes recognizable through a warm chestnut coat blending into meadow soil, while ground contact stays clear.","Long-eared grassland nibbler becomes recognizable through a warm chestnut coat blending into meadow soil, while ground contact stays clear. This sentence describes the concept","[49406, 1538, 268, 9127, 11584, 973, 697, 65, 11979, 6766, 47240, 1417, 320, 3616, 21834, 7356, 34307, 1095, 17195, 9216, 267, 1519, 2461, 3523, 13311, 3143, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""long</w>"", ""-</w>"", ""eared</w>"", ""grass"", ""land</w>"", ""ni"", ""b"", ""bler</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""a</w>"", ""warm</w>"", ""chestnut</w>"", ""coat</w>"", ""blending</w>"", ""into</w>"", ""meadow</w>"", ""soil</w>"", "",</w>"", ""while</w>"", ""ground</w>"", ""contact</w>"", ""stays</w>"", ""clear</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Antlered split-hoofed woodland browser becomes recognizable through coarse gray winter hair above a pale rump, while surrounding plants provide scale.","Antlered split-hoofed woodland browser becomes recognizable through coarse gray winter hair above a pale rump, while surrounding plants provide scale. This sentence describes the concept","[49406, 1103, 534, 736, 9109, 268, 2300, 7035, 17447, 19768, 6766, 47240, 1417, 622, 22665, 7048, 2541, 2225, 4348, 320, 12518, 29366, 267, 1519, 12544, 5829, 4832, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""ant"", ""le"", ""red</w>"", ""split</w>"", ""-</w>"", ""hoo"", ""fed</w>"", ""woodland</w>"", ""browser</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""co"", ""arse</w>"", ""gray</w>"", ""winter</w>"", ""hair</w>"", ""above</w>"", ""a</w>"", ""pale</w>"", ""rump</w>"", "",</w>"", ""while</w>"", ""surrounding</w>"", ""plants</w>"", ""provide</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Tall long-faced grazer carries a pale golden coat beside a flowing cream mane across a sunlit garden path; meanwhile, the viewpoint remains level.","Tall long-faced grazer carries a pale golden coat beside a flowing cream mane across a sunlit garden path; meanwhile, the viewpoint remains level. This sentence describes the concept","[49406, 7771, 1538, 268, 10941, 782, 3716, 17982, 320, 12518, 3878, 7356, 13519, 320, 14922, 3867, 16044, 2500, 320, 968, 4350, 2756, 5035, 282, 9650, 267, 518, 41604, 6807, 2931, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""tall</w>"", ""long</w>"", ""-</w>"", ""faced</w>"", ""gra"", ""zer</w>"", ""carries</w>"", ""a</w>"", ""pale</w>"", ""golden</w>"", ""coat</w>"", ""beside</w>"", ""a</w>"", ""flowing</w>"", ""cream</w>"", ""mane</w>"", ""across</w>"", ""a</w>"", ""sun"", ""lit</w>"", ""garden</w>"", ""path</w>"", "";</w>"", ""meanwhile</w>"", "",</w>"", ""the</w>"", ""viewpoint</w>"", ""remains</w>"", ""level</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,35,37,77,False
fixed_suffix,description,A striped household mouser reveals pointed ears above bright slit-shaped eyes.,A striped household mouser reveals pointed ears above bright slit-shaped eyes. This sentence describes the concept,"[49406, 320, 22192, 12412, 24837, 528, 6621, 20703, 9861, 4348, 4852, 47011, 268, 10127, 3095, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""striped</w>"", ""household</w>"", ""mous"", ""er</w>"", ""reveals</w>"", ""pointed</w>"", ""ears</w>"", ""above</w>"", ""bright</w>"", ""slit</w>"", ""-</w>"", ""shaped</w>"", ""eyes</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A wet dark nose beneath gently folded ears marks a playful backyard digger.,A wet dark nose beneath gently folded ears marks a playful backyard digger. This sentence describes the concept,"[49406, 320, 6682, 3144, 8231, 16850, 17187, 25233, 9861, 5466, 320, 23871, 12608, 35919, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""wet</w>"", ""dark</w>"", ""nose</w>"", ""beneath</w>"", ""gently</w>"", ""folded</w>"", ""ears</w>"", ""marks</w>"", ""a</w>"", ""playful</w>"", ""backyard</w>"", ""digger</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,19,21,77,False
fixed_suffix,description,A sharp-eared orange hunter shows white cheeks and a long narrow snout.,A sharp-eared orange hunter shows white cheeks and a long narrow snout. This sentence describes the concept,"[49406, 320, 8157, 268, 9127, 4287, 6099, 2665, 1579, 23019, 537, 320, 1538, 16652, 1672, 620, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""sharp</w>"", ""-</w>"", ""eared</w>"", ""orange</w>"", ""hunter</w>"", ""shows</w>"", ""white</w>"", ""cheeks</w>"", ""and</w>"", ""a</w>"", ""long</w>"", ""narrow</w>"", ""sn"", ""out</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A round-eared forest giant has a wide pale muzzle beneath round listening ears.,A round-eared forest giant has a wide pale muzzle beneath round listening ears. This sentence describes the concept,"[49406, 320, 2522, 268, 9127, 4167, 4687, 791, 320, 3184, 12518, 670, 7873, 16850, 2522, 3656, 9861, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""round</w>"", ""-</w>"", ""eared</w>"", ""forest</w>"", ""giant</w>"", ""has</w>"", ""a</w>"", ""wide</w>"", ""pale</w>"", ""mu"", ""zzle</w>"", ""beneath</w>"", ""round</w>"", ""listening</w>"", ""ears</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A social mountain predator has upright triangular ears above an elongated muzzle.,A social mountain predator has upright triangular ears above an elongated muzzle. This sentence describes the concept,"[49406, 320, 2346, 3965, 20653, 791, 29818, 924, 24981, 9861, 4348, 550, 44363, 943, 670, 7873, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""social</w>"", ""mountain</w>"", ""predator</w>"", ""has</w>"", ""upright</w>"", ""tri"", ""angular</w>"", ""ears</w>"", ""above</w>"", ""an</w>"", ""elong"", ""ated</w>"", ""mu"", ""zzle</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A long-eared ground forager has broad listening ears framing a compact face.,A long-eared ground forager has broad listening ears framing a compact face. This sentence describes the concept,"[49406, 320, 1538, 268, 9127, 2461, 645, 10443, 791, 12623, 3656, 9861, 24539, 320, 13690, 1710, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""long</w>"", ""-</w>"", ""eared</w>"", ""ground</w>"", ""for"", ""ager</w>"", ""has</w>"", ""broad</w>"", ""listening</w>"", ""ears</w>"", ""framing</w>"", ""a</w>"", ""compact</w>"", ""face</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,Branching antlers rising over alert dark eyes defines a white-tailed meadow grazer.,Branching antlers rising over alert dark eyes defines a white-tailed meadow grazer. This sentence describes the concept,"[49406, 3684, 1439, 47720, 5448, 962, 4662, 3144, 3095, 28218, 320, 1579, 268, 20626, 17195, 782, 3716, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""bran"", ""ching</w>"", ""antlers</w>"", ""rising</w>"", ""over</w>"", ""alert</w>"", ""dark</w>"", ""eyes</w>"", ""defines</w>"", ""a</w>"", ""white</w>"", ""-</w>"", ""tailed</w>"", ""meadow</w>"", ""gra"", ""zer</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
fixed_suffix,description,A long face beneath mobile upright ears identifies a swift-maned field traveler.,A long face beneath mobile upright ears identifies a swift-maned field traveler. This sentence describes the concept,"[49406, 320, 1538, 1710, 16850, 3451, 29818, 9861, 35712, 320, 8229, 268, 723, 538, 1570, 17794, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""long</w>"", ""face</w>"", ""beneath</w>"", ""mobile</w>"", ""upright</w>"", ""ears</w>"", ""identifies</w>"", ""a</w>"", ""swift</w>"", ""-</w>"", ""man"", ""ed</w>"", ""field</w>"", ""traveler</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A whiskered lap companion shows fine cheek whiskers below independently turning ears.,A whiskered lap companion shows fine cheek whiskers below independently turning ears. This sentence describes the concept,"[49406, 320, 6024, 26690, 8639, 14963, 2665, 3797, 21227, 6024, 2880, 3788, 39831, 4976, 9861, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""whis"", ""kered</w>"", ""lap</w>"", ""companion</w>"", ""shows</w>"", ""fine</w>"", ""cheek</w>"", ""whis"", ""kers</w>"", ""below</w>"", ""independently</w>"", ""turning</w>"", ""ears</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
fixed_suffix,description,A long scenting muzzle beneath lifted ears identifies a leash-wearing companion.,A long scenting muzzle beneath lifted ears identifies a leash-wearing companion. This sentence describes the concept,"[49406, 320, 1538, 2204, 694, 670, 7873, 16850, 16783, 9861, 35712, 320, 36192, 268, 3309, 14963, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""long</w>"", ""scen"", ""ting</w>"", ""mu"", ""zzle</w>"", ""beneath</w>"", ""lifted</w>"", ""ears</w>"", ""identifies</w>"", ""a</w>"", ""leash</w>"", ""-</w>"", ""wearing</w>"", ""companion</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A red-coated dusk hunter reveals fine whiskers surrounding a compact black nose.,A red-coated dusk hunter reveals fine whiskers surrounding a compact black nose. This sentence describes the concept,"[49406, 320, 736, 268, 23401, 19708, 6099, 6621, 3797, 6024, 2880, 12544, 320, 13690, 1449, 8231, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""red</w>"", ""-</w>"", ""coated</w>"", ""dusk</w>"", ""hunter</w>"", ""reveals</w>"", ""fine</w>"", ""whis"", ""kers</w>"", ""surrounding</w>"", ""a</w>"", ""compact</w>"", ""black</w>"", ""nose</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,A sensitive dark nose beyond a heavy face marks a thick-furred woodland giant.,A sensitive dark nose beyond a heavy face marks a thick-furred woodland giant. This sentence describes the concept,"[49406, 320, 13734, 3144, 8231, 4432, 320, 4200, 1710, 5466, 320, 11006, 268, 2395, 736, 17447, 4687, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""sensitive</w>"", ""dark</w>"", ""nose</w>"", ""beyond</w>"", ""a</w>"", ""heavy</w>"", ""face</w>"", ""marks</w>"", ""a</w>"", ""thick</w>"", ""-</w>"", ""fur"", ""red</w>"", ""woodland</w>"", ""giant</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,22,24,77,False
