candidate_id,concept,facet_id,description,stage1_status,generated_seed_count,expected_seed_count,target_top1_count,mean_target_score,mean_target_margin,low_confidence_count,confident_wrong_count,automatic_decision,automatic_reason
slot_06__fox__r14__c1042,fox,head_face_ears,"Tall ears, white cheeks, and a pointed black nose identify an orange hunter.",pass,3,3,2,0.5786997005343437,0.2856465131044388,0,1,rejected,high_confidence_wrong_class
slot_06__fox__r14__c1043,fox,head_face_ears,"A red hunter shows sharp ears, pale cheeks, and a narrow black snout.",pass,3,3,2,0.40596626202265423,0.00455784797668457,0,0,borderline,ambiguous_or_below_margin
slot_06__fox__r14__c1044,fox,head_face_ears,"A red hunter has alert ears, pale cheeks, and a slender muzzle.",reject,1,3,0,0.03513377904891968,-0.9141702651977539,0,1,reject,stage1_reject
slot_06__fox__r15__c1121,fox,head_face_ears,"A red hunter has pointed ears, pale cheeks, and a slim black muzzle.",reject,1,3,0,0.14115023612976074,-0.7054572701454163,0,1,reject,stage1_reject
slot_06__fox__r15__c1122,fox,head_face_ears,White cheeks surround the narrow black nose beneath tall ears on an orange hunter.,reject,1,3,0,0.28846028447151184,-0.19608423113822937,0,1,reject,stage1_reject
slot_06__fox__r15__c1123,fox,head_face_ears,A sharp-eared orange hunter shows white cheeks and a long narrow snout.,pass,3,3,3,0.7333451708157858,0.5839221151545644,0,0,accepted,meets_all_automatic_thresholds
slot_06__fox__r15__c1124,fox,head_face_ears,Tall black-tipped ears and white cheeks distinguish a slender red hunter.,reject,1,3,0,0.31791236996650696,-0.27565470337867737,0,1,reject,stage1_reject
slot_07__bear__r01__c001,bear,head_face_ears,A massive head narrowing toward a prominent nose marks a massive shaggy forager.,pass,3,3,1,0.37206268729642034,-0.1870593436372777,0,2,rejected,high_confidence_wrong_class
slot_07__bear__r01__c002,bear,head_face_ears,A round-eared forest giant reveals a sensitive dark nose beyond a heavy face.,reject,1,3,0,0.4002833962440491,-0.1401999592781067,0,1,reject,stage1_reject
slot_07__bear__r02__c081,bear,head_face_ears,A round-eared forest giant has small rounded ears above a broad muzzle.,pass,3,3,2,0.5043770174185435,0.13799725969632468,0,1,rejected,high_confidence_wrong_class
slot_07__bear__r02__c084,bear,head_face_ears,A sensitive dark nose beyond a heavy face marks a long-clawed cave sleeper.,reject,1,3,0,0.001287779537960887,-0.9905374434310943,0,1,reject,stage1_reject
slot_07__bear__r03__c161,bear,head_face_ears,A sensitive dark nose beyond a heavy face identifies a broad-muzzled river hunter.,reject,1,3,0,0.019164247438311577,-0.9601549077779055,0,1,reject,stage1_reject
slot_07__bear__r03__c164,bear,head_face_ears,A powerful berry gatherer has deep-set eyes framed by dense facial fur.,pass,3,3,3,0.9099384943644205,0.8609272666896383,0,0,accepted,meets_all_automatic_thresholds
slot_07__bear__r04__c243,bear,head_face_ears,A powerful berry gatherer reveals a sensitive dark nose beyond a heavy face.,pass,3,3,3,0.5700194239616394,0.37912579377492267,1,0,borderline,ambiguous_or_below_margin
slot_07__bear__r04__c244,bear,head_face_ears,A wide pale muzzle beneath round listening ears identifies a towering honey seeker.,pass,3,3,1,0.30248766609778005,-0.26037204793343943,0,2,rejected,high_confidence_wrong_class
slot_07__bear__r04__c245,bear,head_face_ears,A bulky streamside fisher shows small rounded ears above a broad muzzle.,pass,3,3,1,0.37409382810195285,-0.20458966741959253,0,2,rejected,high_confidence_wrong_class
slot_07__bear__r04__c248,bear,head_face_ears,A sensitive dark nose beyond a heavy face defines a massive shaggy forager.,reject,1,3,0,0.1264452487230301,-0.7467170208692551,0,1,reject,stage1_reject
slot_07__bear__r05__c322,bear,head_face_ears,A powerful berry gatherer has small rounded ears above a broad muzzle.,pass,3,3,3,0.6644761562347412,0.40203989545504254,0,0,accepted,meets_all_automatic_thresholds
slot_07__bear__r05__c323,bear,head_face_ears,Deep-set eyes framed by dense facial fur defines a towering honey seeker.,pass,3,3,1,0.4516930828491847,-0.02096944861114025,0,2,rejected,high_confidence_wrong_class
slot_07__bear__r05__c324,bear,head_face_ears,A bulky streamside fisher carries a massive head narrowing toward a prominent nose.,pass,3,3,3,0.7891705830891927,0.6484462271134058,0,0,accepted,meets_all_automatic_thresholds
slot_07__bear__r05__c325,bear,head_face_ears,A sensitive dark nose beyond a heavy face marks a thick-furred woodland giant.,pass,3,3,3,0.9768698414166769,0.9581315144314431,0,0,accepted,meets_all_automatic_thresholds
slot_07__cat__r01__c001,cat,head_face_ears,A whiskered lap companion shows fine cheek whiskers below independently turning ears.,pass,3,3,3,0.9926111102104187,0.9871047957179447,0,0,accepted,meets_all_automatic_thresholds
slot_07__cat__r01__c004,cat,head_face_ears,Pointed ears above bright slit-shaped eyes defines a slit-eyed room hunter.,pass,3,3,2,0.5355394085248312,0.24222577487428984,0,1,rejected,high_confidence_wrong_class
slot_07__dog__r01__c001,dog,head_face_ears,A long scenting muzzle beneath lifted ears identifies a leash-wearing companion.,pass,3,3,3,0.9913218220074972,0.9867878661801418,0,0,accepted,meets_all_automatic_thresholds
slot_07__dog__r01__c002,dog,head_face_ears,A wagging yard guardian shows an open muzzle below alert upright ears.,pass,3,3,3,0.9812382857004801,0.9694228840526193,0,0,accepted,meets_all_automatic_thresholds
slot_07__fox__r01__c001,fox,head_face_ears,A red-coated dusk hunter reveals fine whiskers surrounding a compact black nose.,pass,3,3,3,0.7145968476931254,0.5396189388508598,0,0,accepted,meets_all_automatic_thresholds
slot_07__fox__r01__c002,fox,head_face_ears,Amber eyes set in a fine red face identifies a white-tipped brush bearer.,reject,1,3,0,0.008646109141409397,-0.9802718972787261,0,1,reject,stage1_reject
slot_08__bear__r01__c001,bear,head_face_ears,Heavy-pawed backcountry-wanderer displays small rounded ears above a broad muzzle beside a quiet fence line.,reject,1,3,0,0.03129502385854721,-0.8400676026940346,0,1,reject,stage1_reject
slot_08__bear__r01__c002,bear,head_face_ears,"Within low evening light, thick-furred cave-sleeper demonstrates deep-set eyes framed by dense facial fur.",reject,1,3,0,0.004308669362217188,-0.918807954993099,0,1,reject,stage1_reject
slot_08__bear__r02__c081,bear,head_face_ears,"Beside a quiet fence line, thick-furred cave-sleeper reveals a sensitive dark nose beyond a heavy face.",reject,1,3,0,0.08243460953235626,-0.7468005269765854,0,1,reject,stage1_reject
slot_08__bear__r02__c082,bear,head_face_ears,Powerful berry-gatherer becomes recognizable through a wide pale muzzle beneath round listening ears near low evening light.,borderline,1,3,1,0.4745848476886749,0.2183801233768463,1,0,borderline,stage1_borderline
slot_08__bear__r03__c161,bear,head_face_ears,Deep-set eyes framed by dense facial fur distinguishes powerful berry-gatherer near a quiet fence line.,pass,3,3,2,0.6644589205582937,0.3539828384915988,0,1,rejected,high_confidence_wrong_class
slot_08__bear__r03__c162,bear,head_face_ears,"Against low evening light, a massive head narrowing toward a prominent nose defines towering honey-seeker.",borderline,1,3,0,0.15954318642616272,-0.2528093457221985,1,0,borderline,stage1_borderline
slot_08__bear__r04__c241,bear,head_face_ears,A clear view shows towering honey-seeker with a wide pale muzzle beneath round listening ears near a quiet fence line.,reject,1,3,0,0.12628962099552155,-0.5282768458127975,0,1,reject,stage1_reject
slot_08__bear__r04__c242,bear,head_face_ears,Short-tailed mountain-roamer displays small rounded ears above a broad muzzle beside low evening light.,reject,1,3,0,0.04681855067610741,-0.8265039958059788,0,1,reject,stage1_reject
slot_08__bear__r04__c243,bear,head_face_ears,"Within a shaded woodland edge, bulky streamside-fisher demonstrates deep-set eyes framed by dense facial fur.",reject,1,3,0,0.0536363460123539,-0.6777833960950375,0,1,reject,stage1_reject
slot_08__bear__r04__c244,bear,head_face_ears,A massive head narrowing toward a prominent nose distinguishes long-clawed wilderness-resident near a misty hillside.,pass,3,3,3,0.874209443728129,0.8096254641811053,0,0,accepted,meets_all_automatic_thresholds
slot_08__cat__r01__c001,cat,head_face_ears,"Against low evening light, pointed ears above bright slit-shaped eyes defines purring room-explorer.",pass,3,3,3,0.9891444444656372,0.980403431536009,0,0,accepted,meets_all_automatic_thresholds
slot_08__cat__r01__c002,cat,head_face_ears,Retractable-clawed climber carries a rounded muzzle beneath upright listening ears across a shaded woodland edge.,pass,3,3,1,0.16916030397017798,-0.47820207724968594,0,2,rejected,high_confidence_wrong_class
slot_08__dog__r01__c001,dog,head_face_ears,A wet dark nose beneath gently folded ears distinguishes leash-following walking-partner near a calm farmyard.,pass,3,3,3,0.9889227151870728,0.982951402819405,0,0,accepted,meets_all_automatic_thresholds
slot_08__dog__r01__c002,dog,head_face_ears,"Against scattered autumn leaves, round attentive eyes above a broad nose defines panting ball-chaser.",pass,3,3,3,0.9709987839063009,0.9534034160897136,0,0,accepted,meets_all_automatic_thresholds
slot_08__fox__r01__c001,fox,head_face_ears,"Within soft morning light, black-legged forest-shadow demonstrates tall triangular ears above a narrow muzzle.",pass,3,3,1,0.257645928611358,-0.25000189368923503,0,2,rejected,high_confidence_wrong_class
slot_08__fox__r01__c003,fox,head_face_ears,"Against a rocky meadow, fine whiskers surrounding a compact black nose defines russet snowline-hunter.",pass,3,3,1,0.3352163295106341,-0.3206122122549762,0,2,rejected,high_confidence_wrong_class
slot_08__fox__r02__c081,fox,head_face_ears,Sharp-eared field-stalker becomes recognizable through amber eyes set in a fine red face near soft morning light.,reject,1,3,0,0.0036571351811289787,-0.9880624683573842,0,1,reject,stage1_reject
slot_08__fox__r02__c083,fox,head_face_ears,Slender nighttime-forager displays tall triangular ears above a narrow muzzle beside a rocky meadow.,borderline,1,3,0,0.04722810164093971,-0.3530646525323391,0,0,borderline,stage1_borderline
slot_08__fox__r03__c161,fox,head_face_ears,"Against soft morning light, a dark nose beyond a sharply tapered muzzle defines russet snowline-hunter.",reject,1,3,0,0.08329293876886368,-0.7040782198309898,0,1,reject,stage1_reject
slot_08__fox__r03__c162,fox,head_face_ears,Slender nighttime-forager carries fine whiskers surrounding a compact black nose across a sunlit garden path.,pass,3,3,2,0.5285938183466593,0.2949705123901367,1,0,borderline,ambiguous_or_below_margin
slot_08__fox__r04__c244,fox,head_face_ears,"Against a pale winter field, fine whiskers surrounding a compact black nose defines amber-eyed meadow-prowler.",pass,3,3,2,0.7845082382361094,0.5740549387410283,0,1,rejected,high_confidence_wrong_class
slot_08__fox__r04__c245,fox,head_face_ears,Red-coated woodland-hunter carries amber eyes set in a fine red face across a broad dirt trail.,reject,1,3,0,0.2129223346710205,-0.45041006803512573,0,1,reject,stage1_reject
slot_08__fox__r04__c246,fox,head_face_ears,"Beside a quiet fence line, white-tipped brush-bearer reveals white cheek markings beneath alert pointed ears.",reject,1,3,0,0.01215073186904192,-0.5694317547604442,0,1,reject,stage1_reject
slot_08__fox__r04__c249,fox,head_face_ears,Sharp-eared field-stalker displays fine whiskers surrounding a compact black nose beside a misty hillside.,reject,1,3,0,0.014247425831854343,-0.962175658904016,0,1,reject,stage1_reject
slot_08__fox__r05__c321,fox,head_face_ears,"Beside soft morning light, bushy-tailed den-visitor reveals fine whiskers surrounding a compact black nose.",pass,3,3,3,0.6851059993108114,0.510751431186994,0,0,accepted,meets_all_automatic_thresholds
slot_08__fox__r05__c323,fox,head_face_ears,A clear view shows amber-eyed meadow-prowler with white cheek markings beneath alert pointed ears near a rocky meadow.,pass,3,3,1,0.3054136758049329,-0.38507241755723953,0,2,rejected,high_confidence_wrong_class
slot_08__fox__r05__c324,fox,head_face_ears,Red-coated woodland-hunter displays tall triangular ears above a narrow muzzle beside a pale winter field.,reject,1,3,0,0.12822286784648895,-0.7321294695138931,0,1,reject,stage1_reject
slot_08__fox__r05__c325,fox,head_face_ears,"Within a broad dirt trail, white-tipped brush-bearer demonstrates a dark nose beyond a sharply tapered muzzle.",reject,1,3,0,0.051446910947561264,-0.47544175758957863,0,1,reject,stage1_reject
slot_08__fox__r06__c403,fox,head_face_ears,Red-coated woodland-hunter carries fine whiskers surrounding a compact black nose across a rocky meadow.,pass,3,3,3,0.8207436402638754,0.657659406773746,0,0,accepted,meets_all_automatic_thresholds
slot_08__fox__r06__c404,fox,head_face_ears,"Beside a pale winter field, white-tipped brush-bearer reveals amber eyes set in a fine red face.",reject,1,3,0,0.014030496589839458,-0.5741068916395307,0,1,reject,stage1_reject
slot_08__fox__r06__c405,fox,head_face_ears,Narrow-muzzled dusk-prowler becomes recognizable through white cheek markings beneath alert pointed ears near a broad dirt trail.,reject,1,3,0,0.19377408921718597,-0.6041826754808426,0,1,reject,stage1_reject
slot_08__fox__r06__c407,fox,head_face_ears,Sharp-eared field-stalker displays a dark nose beyond a sharply tapered muzzle beside low evening light.,pass,3,3,2,0.47416989505290985,0.058410262068112694,0,1,rejected,high_confidence_wrong_class
slot_08__fox__r07__c482,fox,head_face_ears,Red-coated woodland-hunter displays white cheek markings beneath alert pointed ears beside a sunlit garden path.,reject,1,3,0,0.18313182890415192,-0.5724127739667892,0,1,reject,stage1_reject
slot_08__fox__r07__c483,fox,head_face_ears,"Within a rocky meadow, white-tipped brush-bearer demonstrates tall triangular ears above a narrow muzzle.",borderline,1,3,1,0.4129590094089508,0.10598376393318176,1,0,borderline,stage1_borderline
slot_08__fox__r07__c485,fox,head_face_ears,"Against a broad dirt trail, fine whiskers surrounding a compact black nose defines black-legged forest-shadow.",reject,1,3,0,0.16510169208049774,-0.6651708632707596,0,1,reject,stage1_reject
slot_08__fox__r07__c486,fox,head_face_ears,Sharp-eared field-stalker carries amber eyes set in a fine red face across a quiet fence line.,reject,1,3,0,0.002645164728164673,-0.9900824725627899,0,1,reject,stage1_reject
slot_08__fox__r08__c567,fox,head_face_ears,"At the edge of cover, slender nighttime-forager becomes recognizable through fine whiskers surrounding a compact black nose.",borderline,1,3,0,0.07038941234350204,-0.2730148509144783,1,0,borderline,stage1_borderline
slot_08__fox__r08__c587,fox,head_face_ears,"At the edge of cover, slender nighttime-forager becomes recognizable through fine whiskers surrounding a compact black nose.",borderline,1,3,0,0.07038941234350204,-0.2730148509144783,1,0,borderline,stage1_borderline
slot_08__fox__r08__c607,fox,head_face_ears,"At the edge of cover, slender nighttime-forager becomes recognizable through fine whiskers surrounding a compact black nose.",borderline,1,3,0,0.07038941234350204,-0.2730148509144783,1,0,borderline,stage1_borderline
