run_id,n_neighbors,random_state,primary,sample_index,description_id,true_concept,description,raw_cluster_id,hungarian_matched_predicted_concept,prediction_correct,cluster_mapping_concept
spectral_knn05_seed42,5,42,False,155,slot_20__bear__r02__c082,bear,"A massive torso rising over powerful shoulders distinguishes round-eared timberland-giant near a shallow stream bank, where nearby tracks indicate scale.",3,bear,True,bear
spectral_knn05_seed42,5,42,False,156,slot_20__wolf__r04__c245,wolf,"Bushy-tailed mountain pack tracker becomes recognizable through a rangy body built for sustained travel, while the head and torso remain visible.",1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,157,slot_20__rabbit__r04__c248,rabbit,"Long-eared grassland nibbler displays a low oval profile ending in a tiny tail beside a shallow stream bank, while the pose shows balanced proportions.",7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,158,slot_20__deer__r01__c001,deer,"Within a misty hillside, branch-antlered woodland traveler demonstrates a lean woodland frame with a short tail, where nearby tracks indicate scale.",5,deer,True,deer
spectral_knn05_seed42,5,42,False,159,slot_20__horse__r01__c004,horse,"Against soft morning light, a powerful hindquarter line beneath the saddle area defines flowing-tailed field grazer; the head and torso remain visible.",2,horse,True,horse
spectral_knn05_seed42,5,42,False,160,slot_21__cat__r01__c001,cat,A retractable-clawed mouser has the floor before springing onto furniture.,0,cat,True,cat
spectral_knn05_seed42,5,42,False,161,slot_21__dog__r02__c082,dog,A footpath while pulling lightly against a leash identifies a collared gate watcher.,4,dog,True,dog
spectral_knn05_seed42,5,42,False,162,slot_21__fox__r01__c003,fox,A sharp-eared field stalker has woodland cover using a low cautious trot.,3,bear,False,bear
spectral_knn05_seed42,5,42,False,163,slot_21__bear__r02__c081,bear,A heavy-pawed mountain roamer carries a fallen trunk through surprising climbing strength.,3,bear,True,bear
spectral_knn05_seed42,5,42,False,164,slot_21__wolf__r05__c321,wolf,A bushy-tailed pack tracker has silent stepping between closely spaced pines.,1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,165,slot_21__rabbit__r04__c244,rabbit,Small cautious hops followed by complete stillness identifies a velvet-eared browser.,3,bear,False,bear
spectral_knn05_seed42,5,42,False,166,slot_21__deer__r01__c002,deer,High bounding leaps across fallen woodland branches marks a large-eared woodland grazer.,5,deer,True,deer
spectral_knn05_seed42,5,42,False,167,slot_21__horse__r01__c001,horse,A collected trot around the training ring defines a flowing-tailed field grazer.,2,horse,True,horse
spectral_knn05_seed42,5,42,False,168,slot_22__cat__r01__c002,cat,A long-whiskered home companion reveals the room with a low stalking posture.,0,cat,True,cat
spectral_knn05_seed42,5,42,False,169,slot_22__dog__r01__c002,dog,A footpath while pulling lightly against a leash marks a keen-nosed scent tracker.,4,dog,True,dog
spectral_knn05_seed42,5,42,False,170,slot_22__fox__r02__c081,fox,A bushy-tailed den visitor shows snow before diving headfirst toward hidden movement.,1,wolf,False,wolf
spectral_knn05_seed42,5,42,False,171,slot_22__bear__r01__c002,bear,A steep slope despite its bulky frame defines a towering honey seeker.,3,bear,True,bear
spectral_knn05_seed42,5,42,False,172,slot_22__wolf__r04__c244,wolf,A rapid pursuit over broken mountain ground defines a howling snow hunter.,1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,173,slot_22__rabbit__r05__c322,rabbit,Rapid bounding toward a nearby burrow entrance marks a long-eared grazer.,7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,174,slot_22__deer__r02__c081,deer,A branch-antlered visitor carries high bounding leaps across fallen woodland branches.,5,deer,True,deer
spectral_knn05_seed42,5,42,False,175,slot_22__horse__r01__c002,horse,An extended gallop across open pasture identifies a bridled stable companion.,2,horse,True,horse
spectral_knn05_seed42,5,42,False,176,slot_23__cat__r04__c244,cat,A windowsill while its tail corrects balance distinguishes retractable-clawed climber near low evening light.,0,cat,True,cat
spectral_knn05_seed42,5,42,False,177,slot_23__dog__r01__c002,dog,Tongue-out family-companion displays open grass before turning sharply after a ball beside a narrow riverside path.,4,dog,True,dog
spectral_knn05_seed42,5,42,False,178,slot_23__fox__r04__c245,fox,"Within a sunlit garden path, russet snowline-hunter demonstrates a meadow through quick elastic bounds.",6,fox,True,fox
spectral_knn05_seed42,5,42,False,179,slot_23__bear__r05__c326,bear,Short-tailed mountain-roamer becomes recognizable through a fallen trunk through surprising climbing strength near a shaded woodland edge.,3,bear,True,bear
spectral_knn05_seed42,5,42,False,180,slot_23__wolf__r06__c402,wolf,Long-legged snow pack hunter becomes recognizable through silent stepping between closely spaced pines near a misty hillside.,1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,181,slot_23__rabbit__r01__c002,rabbit,Twitch-nosed ground dweller carries small cautious hops followed by complete stillness across a patch of dense brush.,7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,182,slot_23__deer__r01__c002,deer,"Against a rocky meadow, a sudden white-tail retreat into dense cover defines branch-antlered woodland traveler.",5,deer,True,deer
spectral_knn05_seed42,5,42,False,183,slot_23__horse__r04__c244,horse,"Against a narrow riverside path, a flowing canter with mane and tail lifted defines long-faced bridled trail companion.",2,horse,True,horse
spectral_knn05_seed42,5,42,False,184,slot_24__cat__r01__c005,cat,"A clear view shows padded-paw windowsill-watcher with a windowsill while its tail corrects balance, as ground contact stays clear.",0,cat,True,cat
spectral_knn05_seed42,5,42,False,185,slot_24__dog__r01__c003,dog,"Leash-following walking-partner carries the yard in an eager bounding gait across a patch of dense brush; meanwhile, the posture remains natural.",4,dog,True,dog
spectral_knn05_seed42,5,42,False,186,slot_24__fox__r06__c404,fox,"Beside a pale winter field, amber-eyed meadow-prowler reveals woodland cover using a low cautious trot; the viewpoint remains level.",0,cat,False,cat
spectral_knn05_seed42,5,42,False,187,slot_24__bear__r01__c001,bear,"Round-eared timberland-giant displays a steep slope despite its bulky frame beside a quiet fence line, while soft light preserves surface detail.",3,bear,True,bear
spectral_knn05_seed42,5,42,False,188,slot_24__wolf__r04__c244,wolf,"Within a patch of dense brush, pale-muzzled forest pack hunter demonstrates an efficient ground-covering trot through snow, where the setting supports the behavior.",1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,189,slot_24__rabbit__r01__c001,rabbit,"Soft-coated burrow dweller becomes recognizable through a sudden zigzag escape across short grass, while the background preserves its outline.",7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,190,slot_24__deer__r01__c004,deer,"Spotted forest youngster displays a sudden white-tail retreat into dense cover beside a shaded woodland edge, while soft light preserves surface detail.",5,deer,True,deer
spectral_knn05_seed42,5,42,False,191,slot_24__horse__r01__c001,horse,"Broad-chested stable resident carries an extended gallop across open pasture across a narrow riverside path; meanwhile, the posture remains natural.",2,horse,True,horse
spectral_knn05_seed42,5,42,False,192,slot_25__cat__r03__c162,cat,"Within a shallow stream bank, striped hearthside-prowler demonstrates the room with a low stalking posture, where the head and torso remain visible.",0,cat,True,cat
spectral_knn05_seed42,5,42,False,193,slot_25__dog__r01__c003,dog,"A clear view shows floppy-eared home-guardian with a footpath while pulling lightly against a leash, as ground contact stays clear.",4,dog,True,dog
spectral_knn05_seed42,5,42,False,194,slot_25__fox__r05__c325,fox,"Narrow-muzzled dusk-prowler carries the field with its full tail held level across a shaded woodland edge; meanwhile, the posture remains natural.",0,cat,False,cat
spectral_knn05_seed42,5,42,False,195,slot_25__bear__r01__c002,bear,"Powerful berry-gatherer carries a fallen trunk through surprising climbing strength across a narrow riverside path; meanwhile, the viewpoint remains level.",3,bear,True,bear
spectral_knn05_seed42,5,42,False,196,slot_25__wolf__r05__c323,wolf,"Large gray howling pack hunter displays an efficient ground-covering trot through snow beside a weathered wooden gate, while soft light preserves surface detail.",1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,197,slot_25__rabbit__r01__c001,rabbit,"Within a rocky meadow, round-eyed grassland nibbler demonstrates small cautious hops followed by complete stillness, where nearby tracks indicate scale.",7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,198,slot_25__deer__r03__c161,deer,"Swift running across an open clearing distinguishes split-hoofed trail visitor near a shaded woodland edge, where the viewpoint remains level.",5,deer,True,deer
spectral_knn05_seed42,5,42,False,199,slot_25__horse__r01__c002,horse,"Tall long-faced grazer displays a flowing canter with mane and tail lifted beside a patch of dense brush, while soft light preserves surface detail.",2,horse,True,horse
spectral_knn05_seed42,5,42,False,200,slot_26__cat__r02__c082,cat,Moving string with focused paw taps identifies an upright-tailed lap companion.,0,cat,True,cat
spectral_knn05_seed42,5,42,False,201,slot_26__dog__r01__c001,dog,A broad-pawed walking partner shows the floor beside a familiar person's chair.,4,dog,True,dog
spectral_knn05_seed42,5,42,False,202,slot_26__fox__r01__c002,fox,An amber-eyed meadow prowler shows faint ground sounds with tilted ears.,0,cat,False,cat
spectral_knn05_seed42,5,42,False,203,slot_26__bear__r01__c001,bear,A bulky streamside fisher reveals river shallows during a patient fishing period.,3,bear,True,bear
spectral_knn05_seed42,5,42,False,204,slot_26__wolf__r03__c162,wolf,A gray pack hunter shows food sharing among an organized family group.,1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,205,slot_26__rabbit__r01__c001,rabbit,A soft-coated meadow nibbler carries chewing leafy stems while remaining near cover.,7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,206,slot_26__deer__r02__c081,deer,A long-legged browser shows quiet feeding before dawn near dense cover.,5,deer,True,deer
spectral_knn05_seed42,5,42,False,207,slot_26__horse__r01__c001,horse,A muscular farmyard runner has resting upright near familiar herd companions.,2,horse,True,horse
spectral_knn05_seed42,5,42,False,208,slot_27__cat__r01__c002,cat,Moving string with focused paw taps marks a purring house prowler.,0,cat,True,cat
spectral_knn05_seed42,5,42,False,209,slot_27__dog__r01__c001,dog,New surroundings through persistent sniffing defines a leash-wearing companion.,4,dog,True,dog
spectral_knn05_seed42,5,42,False,210,slot_27__fox__r05__c322,fox,Faint ground sounds with tilted ears identifies a russet snowline hunter.,6,fox,True,fox
spectral_knn05_seed42,5,42,False,211,slot_27__bear__r02__c082,bear,Loose logs while searching for insects identifies a broad-muzzled river hunter.,3,bear,True,bear
spectral_knn05_seed42,5,42,False,212,slot_27__wolf__r04__c244,wolf,A bushy-tailed pack tracker has patient tracking across old snow prints.,1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,213,slot_27__rabbit__r01__c003,rabbit,Chewing leafy stems while remaining near cover is visible on a white-tailed garden browser.,7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,214,slot_27__deer__r04__c242,deer,A forest herd grazer reveals quiet feeding before dawn near dense cover.,3,bear,False,bear
spectral_knn05_seed42,5,42,False,215,slot_27__horse__r01__c002,horse,A single-hoofed riding companion reveals slow chewing beside a pasture water trough.,2,horse,True,horse
spectral_knn05_seed42,5,42,False,216,slot_28__cat__r01__c001,cat,A clear view shows purring room-explorer with a warm patch before curling tightly near a rocky meadow.,0,cat,True,cat
spectral_knn05_seed42,5,42,False,217,slot_28__dog__r01__c001,dog,Leash-following walking-partner becomes recognizable through a buried object with repeated digging near a shaded woodland edge.,4,dog,True,dog
spectral_knn05_seed42,5,42,False,218,slot_28__fox__r04__c247,fox,Faint ground sounds with tilted ears distinguishes narrow-muzzled dusk-prowler near a rocky meadow.,0,cat,False,cat
spectral_knn05_seed42,5,42,False,219,slot_28__bear__r01__c001,bear,Heavy-pawed backcountry-wanderer carries berry bushes during long seasonal feeding across a sunlit garden path.,3,bear,True,bear
spectral_knn05_seed42,5,42,False,220,slot_28__wolf__r04__c245,wolf,Large gray howling pack hunter becomes recognizable through careful scent inspection along a territorial boundary near a shallow stream bank.,1,wolf,True,wolf
spectral_knn05_seed42,5,42,False,221,slot_28__rabbit__r01__c001,rabbit,Steady nibbling of clover beside the burrow distinguishes white-tailed garden visitor near a calm farmyard.,7,rabbit,True,rabbit
spectral_knn05_seed42,5,42,False,222,slot_28__deer__r04__c243,deer,Stripping soft bark during a sparse winter distinguishes brown woodland browser with branching antlers near a rocky meadow.,5,deer,True,deer
spectral_knn05_seed42,5,42,False,223,slot_28__horse__r01__c001,horse,Single-hoofed riding companion displays steady grazing with lips clipping short grass beside a quiet fence line.,2,horse,True,horse
spectral_knn05_seed42,5,42,False,224,slot_29__cat__r02__c083,cat,"Within a shaded woodland edge, curled-tail home-companion demonstrates moving string with focused paw taps, where the posture remains natural.",7,rabbit,False,rabbit
spectral_knn05_seed42,5,42,False,225,slot_29__dog__r04__c241,dog,"Tongue-out family-companion displays new surroundings through persistent sniffing beside a shallow stream bank, while its full body stays visible.",4,dog,True,dog
spectral_knn05_seed42,5,42,False,226,slot_29__fox__r01__c002,fox,"Within soft morning light, bushy-tailed den-visitor demonstrates open ground during quiet twilight patrols, where the pose shows balanced proportions.",1,wolf,False,wolf
spectral_knn05_seed42,5,42,False,227,slot_29__bear__r01__c004,bear,"Loose logs while searching for insects distinguishes long-clawed wilderness-resident near a shaded woodland edge, where the setting supports the behavior.",3,bear,True,bear
spectral_knn05_seed42,5,42,False,228,slot_29__wolf__r06__c404,wolf,"Food sharing among an organized family group distinguishes long-legged snow pack hunter near scattered autumn leaves, where its full body stays visible.",1,wolf,True,wolf
