description_id,true_concept,description,layer_index,layer_name,cat_before,cat_after,dog_before,dog_after,delta_cat,delta_dog,intended_direction
slot_12__deer__r02__c081,deer,A branch-antlered visitor reveals slender legs ending in dark split hooves.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.18831050395965576,-0.02991306781768799,0.1809983104467392,0.06959810107946396,-0.21822357177734375,-0.11140020936727524,False
slot_12__horse__r01__c002,horse,A flowing tail behind powerful hindquarters is visible on a bridled stable companion.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.03385254740715027,0.15492749214172363,0.13840588927268982,0.2239515334367752,0.12107494473457336,0.08554564416408539,False
slot_13__cat__r02__c082,cat,Whiskered house-prowler displays small rounded feet placed in a narrow walking line beside low evening light.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.10896015167236328,-0.047641411423683167,0.07945462316274643,0.02657606080174446,-0.15660156309604645,-0.05287856236100197,False
slot_13__dog__r01__c002,dog,Straight forelegs supporting a ready stance distinguishes tongue-out family-companion near a calm farmyard.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.029362518340349197,0.19561710953712463,0.17617738246917725,0.2814384400844574,0.16625459492206573,0.10526105761528015,False
slot_13__fox__r01__c002,fox,"Within soft morning light, amber-eyed meadow-prowler demonstrates slender springing limbs suited to sudden pounces.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.12374109774827957,-0.023327209055423737,0.12951070070266724,0.07217735052108765,-0.1470683068037033,-0.05733335018157959,False
slot_13__bear__r01__c004,bear,Long curved claws extending beyond dark toe pads distinguishes round-eared timberland-giant near a shaded woodland edge.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.10400891304016113,0.05764546990394592,0.14675237238407135,0.14312298595905304,-0.04636344313621521,-0.0036293864250183105,False
slot_13__wolf__r03__c161,wolf,Gray pack hunter displays large snow-spreading feet and straight forelegs beside a narrow riverside path.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.01762785017490387,0.09269478172063828,0.09061572700738907,0.153773233294487,0.0750669315457344,0.06315750628709793,False
slot_13__rabbit__r05__c321,rabbit,"Within an open grassy clearing, twitch-nosed clover nibbler demonstrates long hind limbs prepared for sudden bounds.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.067571721971035,0.027980133891105652,0.09036577492952347,0.08559775352478027,-0.03959158807992935,-0.004768021404743195,False
slot_13__deer__r01__c002,deer,"Beside a broad dirt trail, branch-antlered woodland traveler reveals long delicate forelegs built for quiet stepping.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.11202682554721832,0.033797845244407654,0.13715894520282745,0.1002788245677948,-0.07822898030281067,-0.036880120635032654,False
slot_13__horse__r01__c002,horse,Swift-maned open-field runner carries muscular legs with dark hair above each hoof across a narrow riverside path.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.06646564602851868,0.1822086125612259,0.20805931091308594,0.26940375566482544,0.11574296653270721,0.0613444447517395,False
slot_14__cat__r01__c001,cat,"Beside a misty hillside, pointed-eared lap-companion reveals curved retractable claws hidden above soft toe pads; nearby tracks indicate scale.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.05683878809213638,0.07202228903770447,0.12567149102687836,0.17752349376678467,0.015183500945568085,0.05185200273990631,False
slot_14__dog__r01__c001,dog,"Collar-wearing yard-guardian carries a wagging tail extending from strong hindquarters across a patch of dense brush; meanwhile, the viewpoint remains level.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,-0.05687898397445679,0.16879597306251526,0.07388965785503387,0.2388889342546463,0.22567495703697205,0.16499927639961243,False
slot_14__fox__r01__c002,fox,"Narrow-muzzled dusk-prowler carries small black feet beneath narrow lower legs across a pale winter field; meanwhile, soft light preserves surface detail.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.08291593194007874,0.03279270976781845,0.1311974823474884,0.13575270771980286,-0.050123222172260284,0.004555225372314453,True
slot_14__bear__r04__c241,bear,"Within a shaded woodland edge, thick-furred cave-sleeper demonstrates thick muscular legs supporting deliberate steps, where the setting supports the behavior.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.07290107756853104,0.10310064256191254,0.15470166504383087,0.18151749670505524,0.0301995649933815,0.026815831661224365,False
slot_14__wolf__r04__c245,wolf,"Thick-coated howling sentinel carries large snow-spreading feet and straight forelegs across soft morning light; meanwhile, its full body stays visible.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,-0.05623571202158928,0.09193670749664307,0.029461294412612915,0.14515997469425201,0.14817242324352264,0.1156986802816391,False
slot_14__rabbit__r01__c001,rabbit,"Soft-coated burrow dweller displays powerful folded rear legs beneath a round body beside a sunlit garden path, while soft light preserves surface detail.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,-0.05866945534944534,0.18162654340267181,0.05826936662197113,0.19915461540222168,0.24029600620269775,0.14088524878025055,False
slot_14__deer__r01__c001,deer,"A clear view shows slender-legged forest grazer with a raised white tail above springing hind legs, as surrounding plants provide scale.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.06391530483961105,0.054349735379219055,0.11711421608924866,0.13123972713947296,-0.009565569460391998,0.014125511050224304,True
slot_14__horse__r01__c003,horse,"Single-hoofed riding companion displays long lower legs ending in single hard hooves beside a patch of dense brush, while the viewpoint remains level.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.018339045345783234,0.13762690126895905,0.11504100263118744,0.18048760294914246,0.11928785592317581,0.06544660031795502,False
slot_15__cat__r03__c162,cat,"Against scattered autumn leaves, curved retractable claws hidden above soft toe pads defines striped hearthside-prowler; the pose shows balanced proportions.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,-0.009195283055305481,0.13740390539169312,0.10452671349048615,0.21785148978233337,0.1465991884469986,0.11332477629184723,False
slot_15__dog__r01__c003,dog,"Within a rocky meadow, floppy-eared home-guardian demonstrates a wagging tail extending from strong hindquarters, where nearby tracks indicate scale.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,-0.02191900461912155,0.19124820828437805,0.13124051690101624,0.2912476658821106,0.2131672203540802,0.16000714898109436,False
slot_15__fox__r01__c001,fox,"Sharp-eared field-stalker becomes recognizable through slender springing limbs suited to sudden pounces, while the background preserves its outline.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.01794581115245819,0.08073464035987854,0.0963933914899826,0.15956932306289673,0.06278882920742035,0.06317593157291412,False
slot_15__bear__r02__c081,bear,"Massive front feet planted across rough ground distinguishes powerful berry-gatherer near a shallow stream bank, where the pose shows balanced proportions.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.038562074303627014,0.07523196190595627,0.10334191471338272,0.150350421667099,0.036669887602329254,0.04700850695371628,False
slot_15__wolf__r04__c246,wolf,"Broad-pawed northern pack tracker displays broad paws beneath long endurance-built legs beside a broad dirt trail, while nearby tracks indicate scale.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.06544822454452515,0.11539148539304733,0.15460029244422913,0.2144632339477539,0.049943260848522186,0.05986294150352478,False
slot_15__rabbit__r04__c243,rabbit,"Long-eared grassland nibbler carries long hind limbs prepared for sudden bounds across low evening light; meanwhile, its full body stays visible.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.016323260962963104,0.03709185868501663,0.06335446238517761,0.11931777000427246,0.020768597722053528,0.05596330761909485,False
slot_15__deer__r01__c003,deer,"Split-hoofed trail visitor carries a raised white tail above springing hind legs across a calm farmyard; meanwhile, soft light preserves surface detail.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,-0.03415972739458084,0.16971345245838165,0.0946592390537262,0.2421473115682602,0.2038731873035431,0.147488072514534,False
slot_15__horse__r01__c002,horse,"A sweeping tail balancing four narrow hooves distinguishes tall long-faced grazer near a weathered wooden gate, where the setting supports the behavior.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.001339588314294815,0.16559116542339325,0.11703452467918396,0.21419434249401093,0.16425158083438873,0.09715981781482697,False
slot_16__cat__r01__c002,cat,A striped household mouser carries a compact low torso with a flexible spine.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.11834177374839783,0.07226363569498062,0.18341536819934845,0.19984573125839233,-0.046078138053417206,0.016430363059043884,True
slot_16__dog__r01__c003,dog,A tail-wagging family companion carries strong shoulders above an athletic household silhouette.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.05281354486942291,0.19762806594371796,0.20221592485904694,0.2967265248298645,0.14481452107429504,0.09451059997081757,False
slot_16__fox__r04__c246,fox,A light elongated frame beneath a full tail marks a russet snowline hunter.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.04611462354660034,0.10508807003498077,0.1270616501569748,0.16400983929634094,0.05897344648838043,0.03694818913936615,False
slot_16__bear__r01__c003,bear,A broad-pawed wilderness forager has a towering woodland silhouette built for strength.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.04056038707494736,0.08078750222921371,0.10414846241474152,0.11998587846755981,0.04022711515426636,0.0158374160528183,False
slot_16__wolf__r05__c321,wolf,Powerful shoulders narrowing toward the flanks defines a howling snow hunter.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.15018720924854279,0.06004735082387924,0.2070351392030716,0.1462865024805069,-0.09013985842466354,-0.0607486367225647,False
slot_16__rabbit__r02__c082,rabbit,A burrow resident carries a lightweight frame with prominent folded haunches.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.0775957703590393,0.12379272282123566,0.16484786570072174,0.19927138090133667,0.04619695246219635,0.03442351520061493,False
slot_16__deer__r01__c004,deer,An antlered woodland browser shows an athletic herd grazer with a deep chest.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.02280081808567047,0.11855748295783997,0.12811565399169922,0.194827139377594,0.0957566648721695,0.06671148538589478,False
slot_16__horse__r01__c001,horse,A muscular farmyard runner carries a powerful hindquarter line beneath the saddle area.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.029656514525413513,0.15222524106502533,0.13328489661216736,0.2247844934463501,0.12256872653961182,0.09149959683418274,False
slot_17__cat__r01__c002,cat,A lightweight household frame and narrow shoulders identifies a purring house prowler.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.0444691963493824,0.18631041049957275,0.1730000376701355,0.27402636408805847,0.14184121787548065,0.10102632641792297,False
slot_17__dog__r01__c004,dog,A panting ball retriever shows a sturdy medium frame with a broad chest.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,-0.030070103704929352,0.2714880108833313,0.17404046654701233,0.3666975498199463,0.30155810713768005,0.19265708327293396,False
slot_17__fox__r15__c1121,fox,A slender red hunter carries a huge bushy tail with a bright white tip.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.12959805130958557,0.12728168070316315,0.23151466250419617,0.22385737299919128,-0.0023163706064224243,-0.007657289505004883,False
slot_17__bear__r02__c081,bear,A round-eared forest giant shows a massive torso rising over powerful shoulders.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.10214202105998993,0.07978789508342743,0.16534709930419922,0.1548464447259903,-0.0223541259765625,-0.010500654578208923,False
slot_17__wolf__r09__c643,wolf,A sturdy wild gray pack hunter shows a tall athletic silhouette heavier than a yard companion.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.09997548162937164,0.11348991096019745,0.18764859437942505,0.19438868761062622,0.013514429330825806,0.006740093231201172,False
slot_17__rabbit__r07__c482,rabbit,A garden nibbler shows a small pear-shaped silhouette and short neck.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.12253876030445099,0.09045350551605225,0.19379471242427826,0.17513442039489746,-0.03208525478839874,-0.0186602920293808,False
slot_17__deer__r04__c241,deer,A lean woodland frame with a short tail identifies a split-hoofed grazer.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.024080567061901093,0.15506966412067413,0.13621091842651367,0.20810160040855408,0.13098910450935364,0.0718906819820404,False
slot_17__horse__r05__c326,horse,A long-faced grazer shows a powerful hindquarter line beneath the saddle area.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.06992556899785995,0.13589687645435333,0.1730843484401703,0.2252146303653717,0.06597130745649338,0.052130281925201416,False
slot_18__cat__r03__c163,cat,"Beside low evening light, striped hearthside-prowler reveals a lightweight household frame and narrow shoulders.",0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.1438046395778656,0.03404320031404495,0.18188291788101196,0.1303093433380127,-0.10976143926382065,-0.05157357454299927,False
slot_18__dog__r01__c001,dog,Leash-following walking-partner displays a sturdy medium frame with a broad chest beside a narrow riverside path.,0,down_blocks.0.attentions.0.transformer_blocks.0.attn2.to_v,0.007526218891143799,0.25112465023994446,0.1830700933933258,0.3416770100593567,0.24359843134880066,0.15860691666603088,False
